Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
110.000000,14989.929198,8152.128238,4244.037478,5449.735278,4468.270179,4139.833646,-18468.397077,-20494.940340,-11300.013816,-1266.248675,3286.086415,19420.737853,7864.327176,15526.974562,8990.631579,-4493.058263,0.004000,-0.010000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278804,0.000000
112.000000,15179.270825,8339.435856,4432.976774,5633.131341,4652.001518,4327.811817,-18282.944653,-20309.487916,-11695.326769,-1667.104860,2892.941581,19024.687293,7466.846104,15129.962877,8535.572414,-4889.265286,0.004000,-0.010000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278820,0.000000
114.000000,15277.394983,8440.152817,4524.037781,5731.724886,4749.656290,4421.197405,-18188.374423,-20213.442470,-11203.700150,-1172.036072,3382.668302,19511.977674,7955.343480,15627.199784,8974.068937,-4395.470547,0.003000,-0.009000,1.008000,192.000000,0.000000,8.000000,127.500000,96.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1771320315.278836,0.000000
116.000000,14897.303569,8062.095411,4144.505160,5356.461448,4373.588189,4055.969901,-18566.320070,-20593.109202,-11621.498957,-1583.397577,2960.399146,19094.648253,7535.734181,15211.345579,8710.340704,-4812.107064,0.003000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278851,0.000000
118.000000,15400.687206,8563.243874,4654.191989,5862.102611,4884.347902,4562.147506,-18060.276575,-20088.630329,-11381.642387,-1353.956920,3195.159518,19331.040303,7775.724861,15446.664744,8715.503957,-4573.926875,0.003000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278867,0.000000
120.000000,14947.483235,8108.810557,4201.502109,5411.022056,4433.110885,4112.229241,-18512.720586,-20540.962582,-11346.706611,-1316.294231,3232.196359,19372.949823,7817.120292,15492.910503,8962.110753,-4534.029011,0.003000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278883,0.000000
122.000000,15217.157032,8377.456174,4470.930036,5675.420842,4698.917830,4371.084794,-18247.450083,-20276.832018,-11660.614510,-1632.482008,2915.673305,19051.911718,7496.663332,15160.987098,8543.864911,-4850.037974,0.003000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278899,0.000000
124.000000,15300.685501,8456.626052,4556.000776,5760.536285,4782.893334,4460.424717,-18161.373515,-20191.716575,-11161.745925,-1137.189703,3414.519538,19545.818215,7997.431814,15654.468912,9007.417739,-4352.577550,0.005500,-0.008500,1.008000,192.000000,0.000000,32.000000,127.500000,96.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1771320315.278915,0.000000
126.000000,14895.649540,8055.345184,4155.055184,5360.574169,4380.450175,4064.552970,-18560.419209,-20593.511533,-11595.593285,-1570.500621,2983.399091,19112.909628,7563.495048,15231.104521,8733.877091,-4785.709654,0.005500,-0.008500,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278957,0.000000
128.000000,15388.840781,8549.072868,4651.621539,5858.995719,4875.317797,4553.162104,-18063.271709,-20098.420393,-11413.493623,-1384.534107,3167.063375,19301.178372,7746.622890,15422.636619,8696.661436,-4594.557535,0.005500,-0.008500,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278973,0.000000
130.000000,14985.749422,8145.243900,4244.350403,5457.737202,4474.305150,4153.132934,-18467.391249,-20502.070546,-11316.487052,-1287.214611,3264.137002,19400.554228,7848.144513,15514.569344,8985.088347,-4495.718121,0.005500,-0.008500,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.278989,0.000000
132.000000,15181.260131,8340.799313,4438.788228,5650.632757,4663.937350,4353.002233,-18274.294528,-20308.213867,-11664.235492,-1634.471313,2912.499358,19048.648363,7494.964599,15165.993889,8557.767696,-4844.539445,0.005500,-0.008500,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279005,0.000000
134.000000,15289.733146,8451.887483,4548.200017,5760.201008,4778.288874,4452.333385,-18161.105294,-20195.315205,-11179.157934,-1143.962281,3402.896631,19537.883346,7979.706881,15650.982040,8996.219515,-4358.567817,0.005750,-0.010250,1.007000,192.000000,0.000000,24.000000,127.500000,80.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1771320315.279021,0.000000
136.000000,14878.304586,8041.129475,4138.760762,5345.531445,4363.529904,4039.004927,-18573.986718,-20606.609655,-11630.037323,-1586.593877,2957.292254,19096.414041,7532.336716,15203.857744,8720.890727,-4809.737779,0.005750,-0.010250,1.007000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279037,0.000000
138.000000,15366.623147,8521.691981,4635.438876,5836.465160,4854.798896,4536.174778,-18082.091878,-20118.827536,-11439.578109,-1410.752703,3145.516294,19278.580758,7722.103026,15390.763031,8687.161945,-4618.987992,0.005750,-0.010250,1.007000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279052,0.000000
140.000000,14967.197474,8125.507310,4230.000583,5431.987993,4455.596740,4132.099942,-18486.814915,-20517.649712,-11318.744578,-1290.969705,3266.059252,19397.693205,7843.204778,15508.869649,8988.396405,-4501.954258,0.005750,-0.010250,1.007000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279068,0.000000
142.000000,15153.007526,8312.300839,4413.217832,5615.674629,4638.054030,4325.241366,-18305.564619,-20336.310010,-11700.959408,-1670.368215,2880.826936,19012.170316,7461.459334,15136.690752,8529.582146,-4887.275980,0.005750,-0.010250,1.007000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279084,0.000000
144.000000,15307.100452,8465.946730,4564.717956,5771.086308,4792.281066,4476.696786,-18150.935251,-20184.184037,-11204.661275,-1172.192534,3378.086195,19508.893133,7955.052907,15624.383464,8969.240960,-4387.535678,0.007875,-0.008125,1.001500,192.000000,0.000000,40.000000,127.500000,104.000000,15.500000,16.000000,0.000000,0.000000,0.000000,1771320315.279099,0.000000
146.000000,14916.816642,8078.747461,4184.291266,5388.804422,4409.261573,4090.369235,-18530.333761,-20568.410524,-11572.012195,-1539.141123,3009.841205,19144.246774,7589.780699,15255.132646,8769.505771,-4753.903121,0.007875,-0.008125,1.001500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279115,0.000000
148.000000,15438.349895,8597.553801,4710.384275,5906.023789,4931.219510,4603.788805,-18009.828688,-20048.128968,-11384.145782,-1351.833505,3198.936963,19332.850794,7780.396376,15449.637526,8742.415457,-4561.007567,0.007875,-0.008125,1.001500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279131,0.000000
150.000000,15041.829949,8200.631523,4312.545575,5510.397912,4535.258357,4211.761559,-18405.655730,-20442.056113,-11246.101409,-1217.566576,3335.550825,19469.330546,7919.334819,15577.780077,9060.883112,-4434.228472,0.007875,-0.008125,1.001500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279146,0.000000
152.000000,15225.695399,8389.123784,4490.331351,5693.838679,4709.713722,4398.264515,-18225.701836,-20256.961317,-11626.773969,-1594.349932,2956.733460,19092.882465,7533.700172,15208.931590,8608.774377,-4804.976857,0.007875,-0.008125,1.001500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279162,0.000000
154.000000,15296.013987,8460.135276,4554.547912,5765.163096,4774.578485,4462.168153,-18156.165559,-20187.000357,-11146.256166,-1106.813682,3439.844065,19579.368184,8012.273373,15689.203523,9032.362286,-4321.218052,0.007938,-0.007063,1.001750,192.000000,0.000000,32.000000,127.500000,104.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1771320315.279177,0.000000
156.000000,14877.723441,8039.587204,4141.711192,5342.826884,4357.696099,4044.771677,-18572.332689,-20606.989635,-11621.923640,-1584.761034,2962.924893,19102.963102,7535.130684,15211.300875,8721.918907,-4800.819433,0.007938,-0.007063,1.001750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279193,0.000000
158.000000,15397.826183,8558.751173,4673.973283,5869.009300,4886.896001,4575.022110,-18045.792645,-20085.031698,-11425.876489,-1397.386360,3157.072146,19291.924750,7733.815340,15406.923343,8690.022968,-4602.090073,0.007938,-0.007063,1.001750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279209,0.000000
160.000000,14986.375271,8149.378973,4259.840162,5454.339737,4479.356644,4158.810277,-18458.763475,-20495.387375,-11292.570685,-1259.811373,3294.222450,19433.724217,7876.397118,15540.922051,9014.212670,-4467.890199,0.007938,-0.007063,1.001750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279224,0.000000
162.000000,15193.531238,8354.389173,4466.280874,5660.266359,4687.049054,4369.073137,-18254.513234,-20290.243064,-11688.218914,-1657.985348,2899.647105,19037.092511,7477.709052,15139.082389,8550.235158,-4861.124439,0.007938,-0.007063,1.001750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279240,0.000000
164.000000,15268.029603,8432.128541,4534.274880,5736.798732,4765.235456,4441.962176,-18182.205341,-20217.041101,-11170.619568,-1140.721278,3411.971439,19547.896927,7993.363797,15658.067543,9012.625696,-4347.034317,0.007938,-0.007063,1.001750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279256,0.000000
166.000000,14878.103421,8039.810722,4144.907492,5350.359422,4370.816573,4053.622967,-18567.974099,-20605.849696,-11624.315277,-1589.253734,2962.120230,19099.453878,7544.764286,15216.195907,8720.689561,-4791.990494,0.008000,-0.012000,1.006000,192.000000,0.000000,32.000000,127.500000,80.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1771320315.279272,0.000000
168.000000,15357.257766,8517.378094,4621.446684,5821.377733,4842.974823,4520.930889,-18092.686605,-20129.310504,-11457.370097,-1430.533997,3129.758314,19260.341735,7704.489852,15375.094458,8667.537113,-4629.515663,0.008000,-0.012000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279287,0.000000
170.000000,15018.114748,8176.804564,4285.522316,5480.312464,4506.156386,4176.334044,-18432.321362,-20465.614851,-11302.092529,-1277.402196,3285.952304,19414.434661,7863.298996,15534.440045,8986.161230,-4483.581124,0.008000,-0.012000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279303,0.000000
172.000000,15243.710905,8403.697122,4520.193281,5706.512118,4738.994508,4408.881594,-18205.786432,-20239.437549,-11628.740922,-1602.284801,2961.404975,19090.043794,7539.981012,15195.386433,8591.831755,-4810.385979,0.008000,-0.012000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279319,0.000000
174.000000,15291.610693,8452.848608,4567.802497,5759.843380,4792.370473,4455.127353,-18154.645640,-20190.129601,-11142.322259,-1107.081903,3450.148219,19580.418716,8029.752437,15684.107326,9045.147484,-4321.285107,0.008000,-0.012000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279335,0.000000
176.000000,14910.669912,8069.315025,4183.240734,5377.494440,4404.679466,4080.556820,-18534.178261,-20574.311384,-11612.401797,-1583.151708,2976.782975,19104.952407,7560.969300,15214.094843,8731.150178,-4791.319941,0.010000,-0.010000,1.008000,192.000000,0.000000,40.000000,127.500000,88.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1771320315.279351,0.000000
178.000000,15405.559886,8566.708394,4685.439728,5883.895562,4904.777396,4587.740253,-18030.459348,-20073.229977,-11389.689015,-1361.355348,3200.970972,19327.307561,7778.876457,15444.183701,8731.530158,-4555.151410,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279366,0.000000
180.000000,14979.692099,8141.309993,4254.274577,5459.525342,4475.333330,4162.498315,-18458.294089,-20500.416517,-11298.717415,-1261.241884,3296.904659,19429.544440,7875.905380,15549.348658,9022.594574,-4455.864961,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279381,0.000000
182.000000,15175.046346,8337.334792,4449.248844,5649.202245,4665.323158,4349.068326,-18268.639537,-20307.833887,-11701.071167,-1664.512058,2890.460538,19025.447252,7468.634244,15136.757807,8546.591824,-4865.170105,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279397,0.000000
184.000000,15267.895492,8429.491035,4539.058154,5739.056258,4756.071240,4443.616205,-18180.886588,-20216.504659,-11191.786670,-1150.019604,3399.700332,19532.943610,7978.142259,15652.189034,8998.030007,-4358.500762,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279413,0.000000
186.000000,14903.651464,8061.089583,4170.656701,5367.838486,4384.182916,4068.486877,-18550.025648,-20582.872103,-11610.278381,-1575.730929,2978.928742,19108.908666,7559.561140,15223.326114,8728.780893,-4785.016750,0.002000,-0.014000,1.010000,192.000000,0.000000,8.000000,127.500000,72.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1771320315.279429,0.000000
188.000000,15381.710575,8539.282803,4652.225036,5855.151219,4863.829000,4555.307872,-18062.310584,-20097.548675,-11423.820129,-1395.620572,3165.476402,19291.812991,7741.347878,15411.326636,8692.794584,-4599.787843,0.002000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279445,0.000000
190.000000,14963.352974,8127.586022,4227.340725,5433.820836,4444.711440,4129.507140,-18482.523380,-20515.325131,-11329.071084,-1286.074672,3266.081603,19400.151896,7841.662507,15515.262248,8978.785155,-4495.405197,0.002000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279460,0.000000
192.000000,15152.761656,8312.546708,4421.242108,5622.089579,4642.613786,4318.535843,-18294.500505,-20329.425672,-11706.927324,-1667.171915,2884.134994,19018.607619,7462.286349,15133.963839,8526.318792,-4878.491745,0.002000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279476,0.000000
194.000000,15255.937309,8422.249069,4531.413857,5731.881348,4756.831200,4424.684277,-18186.854504,-20222.919610,-11220.553365,-1181.647322,3367.849096,19505.786241,7951.789552,15624.227002,8965.865846,-4392.587172,0.002000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279492,0.000000
196.000000,14885.099517,8048.326736,4163.839419,5360.216541,4389.882611,4051.879531,-18557.401724,-20595.433783,-11625.410512,-1582.369397,2965.584751,19103.477192,7549.279338,15224.846032,8726.098684,-4798.271334,-0.002000,-0.010000,1.002000,192.000000,127.500000,120.000000,127.500000,88.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1771320315.279507,0.000000
198.000000,15399.569619,8561.232217,4678.287170,5877.212391,4901.849318,4577.369044,-18043.870395,-20083.869408,-11415.281763,-1380.622552,3172.919532,19303.324140,7756.815285,15420.423796,8708.932544,-4585.169802,-0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279523,0.000000
200.000000,14978.619215,8141.399400,4263.550551,5464.330967,4488.297342,4162.922998,-18454.360182,-20496.192038,-11310.005046,-1271.680149,3283.918295,19414.546420,7868.082269,15539.200966,9009.787024,-4472.248789,-0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279539,0.000000
202.000000,15213.871326,8377.769098,4502.244830,5703.606391,4720.621374,4404.545355,-18215.576496,-20259.062381,-11668.862303,-1627.855197,2927.542082,19058.036096,7506.542803,15177.706203,8576.654920,-4828.848520,-0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279554,0.000000
204.000000,15316.219964,8478.374300,4603.252364,5803.988076,4827.552119,4503.630639,-18116.647675,-20159.597118,-11137.695448,-1094.073188,3457.859571,19589.426469,8039.631908,15707.576657,9055.630452,-4296.474671,-0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279570,0.000000
206.000000,14895.336615,8058.742649,4188.783966,5384.401129,4411.921431,4088.603448,-18534.513537,-20580.659280,-11582.025776,-1541.063373,3008.008362,19140.424626,7597.983789,15272.097620,8779.541705,-4748.382240,0.002000,-0.008000,1.008000,192.000000,0.000000,8.000000,127.500000,96.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1771320315.279586,0.000000
208.000000,15384.370432,8549.072868,4685.931466,5885.415481,4906.297315,4582.197020,-18034.594421,-20080.717812,-11422.635486,-1380.823717,3169.052681,19303.033567,7760.637434,15426.816395,8723.863509,-4579.090128,0.002000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.279602,0.000000
210.000000,14984.967111,8153.156418,4280.716691,5492.382406,4505.329371,4184.514783,-18429.303876,-20471.828636,-11296.057558,-1248.456687,3300.235069,19440.496795,7887.885915,15552.969641,9032.921080,-4448.980623,0.002000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.758863,0.000000
212.000000,15174.889883,8342.900377,4476.294455,5684.495650,4693.732225,4379.980788,-18237.995295,-20282.039974,-11661.285062,-1606.889261,2938.449733,19081.192503,7523.060742,15207.679893,8593.418729,-4807.144977,0.002000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.758921,0.000000
214.000000,15254.506797,8421.019724,4551.642186,5762.033851,4777.014825,4459.687109,-18163.340469,-20207.340444,-11210.450376,-1154.758174,3390.133785,19529.255572,7970.743831,15658.939261,8996.487736,-4360.221846,0.002000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.758959,0.000000
216.000000,14890.173363,8056.708641,4195.534193,5400.919068,4421.398571,4106.507195,-18520.968380,-20568.030544,-11607.372654,-1549.557036,2992.295085,19127.527669,7577.621350,15259.200663,8748.852759,-4758.999319,0.002000,-0.010000,1.002000,192.000000,0.000000,8.000000,127.500000,88.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1771320315.759006,0.000000
218.000000,15346.171301,8508.929134,4658.237655,5860.873265,4885.465489,4555.553741,-18061.729439,-20109.059824,-11414.968838,-1363.881095,3182.307265,19315.908172,7770.740422,15453.169102,8730.814902,-4570.127078,0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759065,0.000000
220.000000,14963.196512,8125.753179,4274.592313,5479.172525,4505.172909,4171.416661,-18443.631344,-20490.447639,-11336.961250,-1284.912382,3261.968882,19397.760260,7850.513798,15526.013437,8996.532440,-4486.196278,0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759105,0.000000
222.000000,15154.303927,8316.950001,4470.415946,5674.124440,4696.794414,4375.085756,-18248.858243,-20298.669672,-11669.890484,-1618.579223,2930.894843,19063.422866,7520.892623,15203.008378,8591.697644,-4816.599764,0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759125,0.000000
224.000000,15236.580698,8402.624238,4551.418668,5759.753973,4783.027444,4459.687109,-18165.597995,-20215.856459,-11222.408560,-1163.363595,3380.343721,19517.207982,7973.046061,15655.340630,8998.678207,-4360.087736,0.002000,-0.010000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759136,0.000000
226.000000,14853.561205,8020.208242,4172.288379,5380.422518,4398.622143,4081.227372,-18544.303601,-20596.394908,-11628.763274,-1567.930170,2973.296103,19115.323617,7567.764231,15247.622460,8750.171512,-4763.402613,0.004000,-0.006000,1.004000,192.000000,0.000000,16.000000,127.500000,104.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1771320315.759148,0.000000
228.000000,15343.712609,8508.415044,4660.472829,5866.818829,4884.280847,4564.025052,-18056.856758,-20108.903361,-11438.818149,-1377.783880,3162.481268,19301.737166,7754.960091,15444.563680,8715.749826,-4575.759718,0.004000,-0.006000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759159,0.000000
230.000000,14971.466657,8135.006801,4284.762357,5493.947028,4506.938697,4192.986094,-18428.946248,-20480.232892,-11331.462721,-1270.607265,3270.082566,19407.036234,7860.996766,15551.717943,9003.506184,-4477.300284,0.004000,-0.006000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759171,0.000000
232.000000,15129.180566,8294.039463,4448.198312,5654.946644,4665.814896,4356.690271,-18267.343136,-20321.468451,-11680.105231,-1619.115665,2922.311774,19060.651250,7508.755625,15197.532201,8591.138851,-4818.633773,0.004000,-0.006000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320315.759182,0.000000
